Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,purchase information.Purchase_Category,purchase information.Purchase_Amount,purchase information.Frequency_of_Purchase,purchase information.Purchase_Channel,purchase information.Product_Rating,purchase information.Product_Rating word,purchase information.Return_Rate,purchase information.Return_Rate word,purchase information.Payment_Method,purchase information.Shipping_Preference,purchase information.Discount_Used,purchase information.Time_of_Purchase,purchasing behavior.Brand_Loyalty,purchasing behavior.Time_Spent_on_Product_Research(hours),purchasing behavior.Social_Media_Influence,purchasing behavior.Discount_Sensitivity,purchasing behavior.Engagement_with_Ads,purchasing behavior.Device_Used_for_Shopping,purchasing behavior.Time_to_Decision,Evaluation and satisfaction.Customer_Loyalty_Program_Member,Evaluation and satisfaction.Purchase_Intent,Evaluation and satisfaction.Customer_Satisfaction,Evaluation and satisfaction.Customer_Satisfaction word
38-940-4942,22,Male,High,Widowed,Master's,Middle,Faqqū‘ah,Packages,419.13,4,Mixed,5,High,0,No Return,Cash,Express,FALSE,03/08/2024,3,1,None,Not Sensitive,None,Smartphone,6,TRUE,Wants-based,1,Very Dissatisfied 
82-014-2564,33,Female,High,Married,High School,Middle,Yelyzavethradka,Jewelry & Accessories,183.86,5,Mixed,1,Low,1,Low Return,Debit Card,Standard,FALSE,07/10/2024,1,2,Medium,Not Sensitive,Low,Smartphone,3,TRUE,Wants-based,4,Somewhat Dissatisfied 
53-240-2040,26,Female,High,Married,High School,High,Itaguaí,Food & Beverages,427.82,9,Store,5,High,1,Low Return,PayPal,No Preference,TRUE,04/04/2024,5,0,Medium,Somewhat Sensitive,Medium,Desktop,14,FALSE,Wants-based,2,Very Dissatisfied 
27-742-2776,26,Female,High,Married,High School,High,Fteliá,Packages,282.82,6,Store,3,Medium,2,High Return,Other,Standard,FALSE,29/02/2024,5,2,Medium,Very Sensitive,None,Desktop,3,TRUE,Wants-based,7,Satisfied 
55-620-7906,21,Male,High,Divorced,High School,Middle,Kiambu,Electronics,215.31,7,Online,5,High,1,Low Return,Other,No Preference,FALSE,09/04/2024,5,2,Medium,Somewhat Sensitive,Medium,Smartphone,7,TRUE,Impulsive,8,Satisfied 
04-213-4617,43,Male,High,Divorced,High School,High,Xibër-Murrizë,Furniture,183.66,11,Online,1,Low,0,No Return,Credit Card,No Preference,TRUE,18/04/2024,3,1,Low,Very Sensitive,Medium,Tablet,6,TRUE,Planned,10,Extremely Satisfied 
79-384-7469,50,Female,Middle,Single,Bachelor's,High,Xudat,Baby Products,198.73,10,Store,5,High,1,Low Return,Other,Standard,TRUE,02/02/2024,1,2,High,Very Sensitive,None,Desktop,4,FALSE,Impulsive,5,Neutral 
30-839-5589,42,Female,Middle,Married,High School,Middle,Yaodu,Travel & Leisure Flights,265.72,5,Mixed,4,Medium,0,No Return,Debit Card,Express,TRUE,22/04/2024,5,0,None,Very Sensitive,None,Tablet,13,TRUE,Planned,9,Very Satisfied 
76-848-9229,29,Male,High,Married,Bachelor's,Middle,Saint-Gratien,Software & Apps,138.35,2,Online,5,High,0,No Return,Other,No Preference,TRUE,14/07/2024,4,2,Low,Not Sensitive,Low,Smartphone,8,TRUE,Wants-based,2,Very Dissatisfied 
98-559-6096,20,Male,Middle,Widowed,High School,Middle,Totora,Groceries,441.87,3,Mixed,2,Low,0,No Return,PayPal,No Preference,TRUE,10/09/2024,1,1,High,Somewhat Sensitive,Medium,Smartphone,13,FALSE,Wants-based,10,Extremely Satisfied 
55-580-7707,38,Female,High,Divorced,Bachelor's,Middle,Čáslav,Clothing,178.29,4,Mixed,3,Medium,2,High Return,Cash,No Preference,FALSE,29/07/2024,4,2,Low,Very Sensitive,High,Desktop,8,TRUE,Planned,10,Extremely Satisfied 
86-268-2904,49,Male,High,Widowed,High School,Middle,Pindiga,Sports & Outdoors,77.08,10,Mixed,1,Low,0,No Return,PayPal,Standard,TRUE,15/10/2024,2,0,High,Not Sensitive,None,Tablet,1,TRUE,Impulsive,8,Satisfied 
75-847-7630,37,Male,Middle,Single,High School,Middle,Adela,Office Supplies,266.9,11,Mixed,2,Low,1,Low Return,PayPal,Express,FALSE,01/07/2024,4,2,Low,Not Sensitive,Medium,Desktop,13,TRUE,Wants-based,8,Satisfied 
56-719-7145,48,Female,High,Married,Master's,Middle,Jinqiao,Electronics,269.84,4,Store,4,Medium,2,High Return,Credit Card,No Preference,TRUE,04/05/2024,5,0,Low,Not Sensitive,Low,Tablet,2,TRUE,Wants-based,9,Very Satisfied 
14-025-2335,19,Male,Middle,Divorced,Master's,Middle,Barg-e Matāl,Home Appliances,334.22,8,Online,2,Low,2,High Return,Cash,Standard,FALSE,02/03/2024,2,2,None,Very Sensitive,None,Tablet,1,FALSE,Need-based,8,Satisfied 
10-300-8072,46,Female,High,Single,High School,High,Argenteuil,Travel & Leisure Flights,474.56,8,Store,5,High,1,Low Return,PayPal,Standard,TRUE,17/04/2024,1,2,Low,Not Sensitive,High,Smartphone,12,FALSE,Planned,6,Somewhat Satisfied 
73-698-2326,39,Male,Middle,Divorced,Bachelor's,High,Daying,Electronics,360.91,4,Mixed,5,High,0,No Return,Credit Card,No Preference,TRUE,30/08/2024,3,1,High,Somewhat Sensitive,High,Desktop,4,TRUE,Planned,8,Satisfied 
65-359-4645,28,Female,Middle,Married,High School,High,Xieba,Groceries,373.49,6,Online,1,Low,0,No Return,Cash,Standard,TRUE,23/04/2024,4,0,Medium,Very Sensitive,Low,Tablet,1,TRUE,Impulsive,10,Extremely Satisfied 
33-405-7978,50,Female,High,Married,High School,Middle,Sigli,Sports & Outdoors,462.3,5,Mixed,3,Medium,2,High Return,Cash,Standard,TRUE,25/11/2024,3,2,None,Not Sensitive,Medium,Tablet,4,TRUE,Impulsive,4,Somewhat Dissatisfied 
09-783-7921,19,Female,High,Divorced,Bachelor's,High,Aristóbulo del Valle,Toys & Games,332.67,8,Store,4,Medium,1,Low Return,Other,Express,FALSE,11/12/2024,1,2,Medium,Somewhat Sensitive,High,Smartphone,4,TRUE,Impulsive,2,Very Dissatisfied 
82-467-3300,23,Female,High,Married,Master's,Middle,Podhum,Home Appliances,235.39,9,Online,4,Medium,0,No Return,Credit Card,No Preference,FALSE,25/05/2024,5,1,None,Not Sensitive,None,Smartphone,6,TRUE,Planned,6,Somewhat Satisfied 
92-946-7398,19,Female,High,Widowed,Bachelor's,High,Vilar,Packages,269.78,7,Store,3,Medium,2,High Return,Other,No Preference,TRUE,25/07/2024,2,1,Medium,Somewhat Sensitive,Medium,Desktop,5,TRUE,Need-based,7,Satisfied 
59-891-2990,22,Male,Middle,Widowed,Bachelor's,High,Portela,Gardening & Outdoors,498.33,2,Online,5,High,1,Low Return,PayPal,Express,TRUE,08/05/2024,3,2,Medium,Very Sensitive,Medium,Smartphone,1,TRUE,Wants-based,9,Very Satisfied 
22-579-3978,40,Female,Middle,Divorced,High School,High,Arendal,Health Supplements,182.94,7,Mixed,5,High,2,High Return,Other,Express,TRUE,28/05/2024,1,2,None,Not Sensitive,Low,Desktop,12,TRUE,Need-based,7,Satisfied 
22-352-0576,48,Female,Middle,Married,Bachelor's,Middle,Nabīnagar,Health Supplements,121.7,7,Mixed,3,Medium,2,High Return,Credit Card,Standard,TRUE,24/06/2024,4,0,High,Very Sensitive,None,Smartphone,8,TRUE,Planned,5,Neutral 
28-676-0614,49,Female,Middle,Married,High School,High,La Ravoire,Software & Apps,489.27,4,Mixed,4,Medium,1,Low Return,Debit Card,Standard,FALSE,13/01/2024,1,1,High,Somewhat Sensitive,None,Tablet,3,FALSE,Wants-based,3,Dissatisfied 
98-238-6733,42,Male,High,Married,High School,High,Liuzhou,Software & Apps,303.93,6,Mixed,2,Low,1,Low Return,Debit Card,No Preference,TRUE,13/03/2024,3,0,High,Not Sensitive,Low,Smartphone,2,FALSE,Need-based,10,Extremely Satisfied 
72-006-3769,41,Female,High,Married,Bachelor's,High,São Mateus do Maranhão,Food & Beverages,302.74,11,Mixed,5,High,0,No Return,PayPal,Express,TRUE,28/06/2024,1,0,High,Very Sensitive,High,Smartphone,5,TRUE,Wants-based,6,Somewhat Satisfied 
55-876-7407,42,Female,High,Married,Bachelor's,Middle,Muaralabuh,Sports & Outdoors,159.45,2,Online,2,Low,0,No Return,Debit Card,Standard,TRUE,14/06/2024,3,2,Medium,Very Sensitive,None,Smartphone,14,FALSE,Impulsive,5,Neutral 
47-720-9520,49,Female,Middle,Widowed,Bachelor's,High,Chełmiec,Luxury Goods,312.93,2,Store,2,Low,0,No Return,PayPal,No Preference,TRUE,04/08/2024,2,1,High,Very Sensitive,None,Smartphone,3,TRUE,Wants-based,7,Satisfied 
42-207-5005,45,Male,Middle,Widowed,High School,High,Santa Marta,Hotels,65.68,4,Store,4,Medium,0,No Return,Other,Standard,FALSE,07/05/2024,4,0,Medium,Not Sensitive,Medium,Smartphone,12,FALSE,Impulsive,8,Satisfied 
47-266-2261,36,Male,Middle,Single,Bachelor's,Middle,Brändö,Software & Apps,61.86,5,Store,5,High,2,High Return,Cash,Standard,FALSE,15/11/2024,4,2,None,Not Sensitive,None,Smartphone,9,TRUE,Need-based,8,Satisfied 
77-642-7686,38,Female,High,Divorced,High School,High,Liangshuihe,Electronics,343.77,6,Mixed,4,Medium,2,High Return,Credit Card,No Preference,TRUE,16/02/2024,5,2,None,Not Sensitive,Medium,Desktop,3,FALSE,Impulsive,4,Somewhat Dissatisfied 
37-468-8133,44,Male,Middle,Single,High School,Middle,Cimara,Home Appliances,107.21,2,Online,2,Low,2,High Return,Other,Standard,TRUE,05/08/2024,4,1,None,Not Sensitive,Medium,Desktop,6,TRUE,Planned,9,Very Satisfied 
72-324-1243,34,Female,High,Married,High School,Middle,Bairan,Health Care,490.41,4,Mixed,4,Medium,0,No Return,Other,Express,FALSE,15/12/2024,3,0,Low,Somewhat Sensitive,High,Tablet,3,TRUE,Planned,2,Very Dissatisfied 
62-687-5354,23,Male,Middle,Single,High School,Middle,Abaetetuba,Groceries,461.34,4,Store,1,Low,1,Low Return,Cash,Express,FALSE,06/03/2024,3,0,High,Somewhat Sensitive,Low,Desktop,7,TRUE,Wants-based,9,Very Satisfied 
54-634-0814,35,Female,High,Divorced,Bachelor's,High,Pasirjaya,Office Supplies,338.89,7,Store,2,Low,2,High Return,Credit Card,Express,TRUE,21/05/2024,4,1,Low,Somewhat Sensitive,None,Desktop,3,TRUE,Wants-based,6,Somewhat Satisfied 
64-769-5737,45,Male,Middle,Widowed,Master's,Middle,Acheng,Gardening & Outdoors,222.63,3,Mixed,1,Low,2,High Return,Cash,Express,FALSE,23/03/2024,1,0,Medium,Somewhat Sensitive,None,Tablet,6,TRUE,Impulsive,2,Very Dissatisfied 
62-892-2088,38,Male,High,Widowed,Master's,High,Huakoulongtan,Toys & Games,71.95,2,Mixed,5,High,2,High Return,Debit Card,No Preference,FALSE,22/09/2024,3,2,None,Very Sensitive,None,Desktop,13,TRUE,Planned,10,Extremely Satisfied 
53-951-2529,25,Male,Middle,Divorced,Master's,High,Burgastai,Software & Apps,264.52,9,Online,3,Medium,0,No Return,Debit Card,No Preference,TRUE,02/04/2024,3,1,None,Not Sensitive,None,Smartphone,6,TRUE,Planned,10,Extremely Satisfied 
00-264-3797,26,Male,Middle,Married,Master's,Middle,Chavarría,Food & Beverages,414.8,9,Mixed,3,Medium,2,High Return,PayPal,No Preference,FALSE,30/01/2024,2,2,Low,Very Sensitive,None,Desktop,7,TRUE,Planned,9,Very Satisfied 
88-445-9235,46,Male,High,Married,High School,High,Demuk,Groceries,50.79,12,Mixed,1,Low,0,No Return,Other,Standard,TRUE,28/05/2024,5,0,Medium,Somewhat Sensitive,Medium,Desktop,3,FALSE,Planned,2,Very Dissatisfied 
65-539-9955,18,Female,High,Single,High School,High,Sertolovo,Hotels,264.3,10,Store,4,Medium,2,High Return,PayPal,No Preference,TRUE,20/08/2024,5,1,Low,Not Sensitive,High,Smartphone,5,TRUE,Planned,2,Very Dissatisfied 
89-730-1134,46,Male,Middle,Divorced,High School,Middle,Jixian,Animal Feed,122.46,12,Mixed,3,Medium,0,No Return,Credit Card,Standard,FALSE,15/02/2024,2,0,High,Not Sensitive,Low,Tablet,6,TRUE,Wants-based,3,Dissatisfied 
74-051-7865,19,Male,High,Divorced,Bachelor's,High,Deqing,Software & Apps,238.01,8,Store,2,Low,0,No Return,Cash,Standard,FALSE,13/07/2024,2,0,High,Somewhat Sensitive,Low,Desktop,5,TRUE,Need-based,9,Very Satisfied 
78-796-5651,35,Male,Middle,Divorced,High School,High,Dłutów,Jewelry & Accessories,245.98,4,Mixed,1,Low,0,No Return,PayPal,Standard,FALSE,29/11/2024,5,1,High,Not Sensitive,Medium,Desktop,10,FALSE,Planned,1,Very Dissatisfied 
90-272-5701,28,Male,Middle,Single,Master's,High,Semiletka,Jewelry & Accessories,158.84,6,Online,1,Low,1,Low Return,Cash,Express,TRUE,12/07/2024,2,1,None,Not Sensitive,Low,Desktop,5,TRUE,Need-based,8,Satisfied 
14-118-5229,25,Male,Middle,Divorced,Master's,High,Dayr Sharaf,Baby Products,439.24,8,Mixed,3,Medium,2,High Return,Other,Standard,FALSE,26/07/2024,3,1,High,Somewhat Sensitive,Medium,Tablet,10,FALSE,Wants-based,9,Very Satisfied 
42-518-2602,30,Female,Middle,Divorced,Bachelor's,High,Navoiy,Clothing,333.15,9,Mixed,5,High,1,Low Return,Other,Standard,FALSE,12/08/2024,1,1,High,Very Sensitive,High,Smartphone,14,FALSE,Impulsive,8,Satisfied 
35-850-8676,24,Male,High,Married,High School,Middle,Sishilichengzi,Luxury Goods,64.22,9,Online,1,Low,1,Low Return,PayPal,No Preference,TRUE,02/01/2024,1,2,High,Somewhat Sensitive,Medium,Smartphone,10,FALSE,Impulsive,9,Very Satisfied 
07-958-2231,27,Female,Middle,Married,Bachelor's,Middle,Tigaherang,Home Appliances,290.53,3,Online,2,Low,0,No Return,Debit Card,No Preference,TRUE,04/11/2024,3,1,Low,Very Sensitive,High,Desktop,10,FALSE,Planned,6,Somewhat Satisfied 
78-503-0416,25,Male,Middle,Single,High School,High,Villa Dolores,Baby Products,251.8,6,Mixed,1,Low,1,Low Return,Debit Card,No Preference,TRUE,05/07/2024,5,2,High,Very Sensitive,Low,Smartphone,11,TRUE,Impulsive,8,Satisfied 
98-130-8811,18,Female,High,Single,High School,Middle,Tilburg,Packages,461.71,10,Mixed,1,Low,0,No Return,Cash,Standard,FALSE,16/02/2024,3,0,Low,Not Sensitive,High,Smartphone,11,FALSE,Planned,9,Very Satisfied 
18-614-2070,47,Female,Middle,Married,Bachelor's,High,Ugra,Software & Apps,288.34,12,Mixed,2,Low,0,No Return,Cash,Express,FALSE,20/03/2024,5,2,None,Very Sensitive,Low,Tablet,6,FALSE,Need-based,8,Satisfied 
80-277-3242,36,Female,High,Widowed,High School,Middle,Montreuil,Gardening & Outdoors,194.08,3,Store,5,High,0,No Return,PayPal,Standard,TRUE,27/10/2024,5,1,Low,Not Sensitive,None,Smartphone,13,TRUE,Wants-based,2,Very Dissatisfied 
04-545-9162,49,Male,High,Divorced,Master's,High,Tiang,Baby Products,216.45,5,Mixed,2,Low,2,High Return,Credit Card,No Preference,FALSE,31/10/2024,5,0,Medium,Very Sensitive,Low,Tablet,3,FALSE,Need-based,7,Satisfied 
51-320-2801,27,Female,High,Divorced,Bachelor's,High,Mouquim,Baby Products,358.72,5,Store,5,High,0,No Return,Credit Card,Standard,TRUE,06/02/2024,3,1,Low,Very Sensitive,Low,Tablet,12,TRUE,Impulsive,8,Satisfied 
50-510-5119,43,Female,High,Widowed,Master's,High,Montecristi,Luxury Goods,367.56,9,Online,5,High,0,No Return,Other,Standard,FALSE,18/07/2024,4,1,None,Not Sensitive,Low,Smartphone,14,FALSE,Need-based,8,Satisfied 
63-964-6954,19,Male,High,Married,High School,Middle,Prince Albert,Clothing,88.78,10,Online,3,Medium,1,Low Return,PayPal,Standard,FALSE,06/01/2024,5,0,High,Very Sensitive,Medium,Desktop,13,FALSE,Planned,7,Satisfied 
55-569-9247,41,Male,Middle,Married,Master's,High,Göteborg,Food & Beverages,465.85,10,Online,3,Medium,2,High Return,PayPal,Standard,TRUE,04/04/2024,5,2,None,Somewhat Sensitive,Medium,Desktop,7,FALSE,Wants-based,10,Extremely Satisfied 
02-911-0447,29,Male,Middle,Single,High School,Middle,Zaječov,Clothing,262.61,3,Store,5,High,0,No Return,Other,Standard,FALSE,28/02/2024,2,1,Medium,Somewhat Sensitive,Medium,Smartphone,6,TRUE,Wants-based,10,Extremely Satisfied 
75-915-9803,45,Female,High,Widowed,Bachelor's,Middle,Sancha,Luxury Goods,425.69,5,Store,5,High,0,No Return,Credit Card,No Preference,FALSE,21/06/2024,2,0,High,Very Sensitive,Medium,Tablet,4,TRUE,Impulsive,4,Somewhat Dissatisfied 
78-905-2660,36,Female,Middle,Divorced,Bachelor's,High,Damnoen Saduak,Packages,446.11,9,Mixed,1,Low,0,No Return,PayPal,Express,TRUE,06/06/2024,3,1,Medium,Very Sensitive,Medium,Desktop,11,TRUE,Wants-based,10,Extremely Satisfied 
20-460-9796,47,Female,Middle,Widowed,Master's,High,Liuzuo,Sports & Outdoors,403.57,6,Online,2,Low,2,High Return,Other,Express,FALSE,14/11/2024,2,2,High,Not Sensitive,None,Smartphone,1,FALSE,Impulsive,2,Very Dissatisfied 
57-587-4005,26,Female,Middle,Widowed,Bachelor's,High,Pameungpeuk,Packages,442.15,10,Mixed,3,Medium,2,High Return,Credit Card,No Preference,FALSE,18/12/2024,2,1,High,Not Sensitive,None,Smartphone,9,TRUE,Need-based,1,Very Dissatisfied 
99-477-8256,25,Female,Middle,Single,Master's,High,Kāshmar,Sports & Outdoors,78.71,5,Online,3,Medium,1,Low Return,PayPal,No Preference,TRUE,10/04/2024,4,1,None,Somewhat Sensitive,Low,Smartphone,4,TRUE,Planned,10,Extremely Satisfied 
24-878-4507,34,Female,High,Divorced,Bachelor's,Middle,Lenart v Slov. Goricah,Furniture,491.51,2,Mixed,5,High,1,Low Return,PayPal,No Preference,TRUE,06/12/2024,2,0,Medium,Very Sensitive,High,Smartphone,7,FALSE,Need-based,1,Very Dissatisfied 
22-106-8347,48,Female,High,Divorced,Master's,Middle,Bigaa,Furniture,457.39,12,Store,1,Low,1,Low Return,Credit Card,Standard,TRUE,29/10/2024,1,1,High,Not Sensitive,High,Desktop,9,FALSE,Impulsive,5,Neutral 
81-479-0790,19,Female,High,Single,Bachelor's,Middle,Guadalupe,Food & Beverages,178.61,12,Online,1,Low,0,No Return,Credit Card,No Preference,TRUE,10/07/2024,5,2,High,Not Sensitive,None,Smartphone,8,FALSE,Impulsive,3,Dissatisfied 
03-023-9932,37,Male,High,Widowed,Bachelor's,Middle,Xiaruyue,Health Care,492.51,7,Online,4,Medium,0,No Return,PayPal,Standard,TRUE,30/01/2024,1,1,Low,Not Sensitive,Medium,Desktop,4,TRUE,Wants-based,2,Very Dissatisfied 
32-799-7704,34,Male,High,Widowed,Master's,High,Przelewice,Clothing,96.52,11,Store,3,Medium,1,Low Return,Cash,Standard,FALSE,17/03/2024,5,2,Low,Not Sensitive,None,Tablet,11,FALSE,Planned,3,Dissatisfied 
09-369-0588,42,Male,High,Single,Bachelor's,Middle,Dalumangcob,Mobile Accessories,65.45,6,Store,4,Medium,0,No Return,Credit Card,No Preference,TRUE,21/09/2024,2,1,High,Very Sensitive,Medium,Smartphone,3,TRUE,Impulsive,2,Very Dissatisfied 
87-727-6434,28,Male,High,Widowed,Master's,Middle,Cravo Norte,Health Care,255.86,3,Online,5,High,0,No Return,PayPal,No Preference,TRUE,25/03/2024,4,2,High,Very Sensitive,Low,Tablet,4,FALSE,Planned,1,Very Dissatisfied 
18-793-9543,28,Male,High,Divorced,Master's,Middle,Montería,Furniture,74.69,10,Store,3,Medium,0,No Return,PayPal,No Preference,FALSE,12/11/2024,5,1,Low,Somewhat Sensitive,Medium,Desktop,3,TRUE,Need-based,6,Somewhat Satisfied 
63-625-5757,33,Male,Middle,Single,High School,High,Mikun’,Home Appliances,430.75,8,Mixed,4,Medium,1,Low Return,Cash,No Preference,FALSE,06/04/2024,3,2,Low,Very Sensitive,None,Tablet,6,FALSE,Need-based,5,Neutral 
93-413-4758,31,Male,Middle,Single,Master's,High,Samamiya,Software & Apps,370.17,2,Mixed,4,Medium,1,Low Return,Cash,Express,FALSE,23/11/2024,5,2,Medium,Not Sensitive,Low,Tablet,1,TRUE,Need-based,9,Very Satisfied 
15-663-7994,20,Male,Middle,Widowed,Bachelor's,High,Tanahmerah,Electronics,384.26,6,Mixed,2,Low,0,No Return,PayPal,No Preference,FALSE,11/07/2024,4,1,High,Not Sensitive,Medium,Smartphone,11,TRUE,Need-based,9,Very Satisfied 
29-319-4519,32,Male,High,Divorced,High School,High,Örebro,Home Appliances,128.01,2,Mixed,2,Low,0,No Return,Debit Card,No Preference,TRUE,17/04/2024,4,1,Medium,Somewhat Sensitive,High,Smartphone,10,FALSE,Need-based,1,Very Dissatisfied 
40-347-2903,27,Female,Middle,Single,Bachelor's,High,Kefar Yona,Luxury Goods,301.4,4,Online,3,Medium,0,No Return,Debit Card,Standard,FALSE,14/09/2024,5,0,Medium,Somewhat Sensitive,None,Desktop,5,TRUE,Planned,5,Neutral 
18-452-1635,19,Female,Middle,Widowed,Bachelor's,Middle,Pasto,Health Supplements,397.25,6,Mixed,2,Low,1,Low Return,Cash,No Preference,FALSE,08/08/2024,5,1,Low,Not Sensitive,None,Desktop,2,TRUE,Wants-based,10,Extremely Satisfied 
47-710-5471,50,Male,Middle,Single,High School,Middle,Huangtan,Gardening & Outdoors,96.18,3,Mixed,4,Medium,1,Low Return,Cash,Express,FALSE,05/05/2024,3,0,None,Somewhat Sensitive,Medium,Smartphone,10,FALSE,Planned,9,Very Satisfied 
86-771-9082,20,Female,High,Married,Bachelor's,High,Ugljevik,Baby Products,390.44,4,Mixed,1,Low,0,No Return,Other,Standard,TRUE,15/02/2024,5,0,Medium,Very Sensitive,High,Desktop,4,FALSE,Need-based,4,Somewhat Dissatisfied 
46-678-4172,24,Female,Middle,Married,Master's,Middle,Na Chaluai,Health Care,61.5,11,Mixed,2,Low,0,No Return,Other,Express,TRUE,26/01/2024,4,0,Medium,Very Sensitive,High,Smartphone,8,TRUE,Planned,1,Very Dissatisfied 
14-249-1256,46,Female,Middle,Single,High School,Middle,Marolambo,Office Supplies,234.44,6,Store,5,High,0,No Return,Other,Express,FALSE,23/05/2024,3,2,Medium,Very Sensitive,High,Desktop,5,TRUE,Impulsive,1,Very Dissatisfied 
75-617-1460,50,Male,High,Married,Master's,High,Wiwilí,Toys & Games,318.84,6,Online,1,Low,0,No Return,Other,Standard,FALSE,20/04/2024,1,2,Low,Very Sensitive,High,Tablet,10,TRUE,Wants-based,4,Somewhat Dissatisfied 
10-247-0192,29,Male,High,Single,Bachelor's,Middle,Cali,Toys & Games,327.32,6,Mixed,5,High,0,No Return,Other,Express,TRUE,09/06/2024,4,0,None,Somewhat Sensitive,High,Tablet,13,TRUE,Impulsive,4,Somewhat Dissatisfied 
22-234-9315,44,Male,High,Widowed,Bachelor's,High,Miyazu,Books,475.64,3,Online,4,Medium,1,Low Return,PayPal,Standard,TRUE,15/02/2024,3,1,Low,Very Sensitive,Medium,Smartphone,9,TRUE,Planned,2,Very Dissatisfied 
19-344-0102,44,Male,High,Single,Master's,High,Jardin,Hotels,68.59,9,Mixed,4,Medium,2,High Return,PayPal,Standard,FALSE,18/04/2024,3,0,Medium,Somewhat Sensitive,None,Smartphone,5,TRUE,Wants-based,5,Neutral 
47-073-6440,21,Male,Middle,Divorced,Master's,High,Taiyuan,Home Appliances,473.96,12,Store,1,Low,2,High Return,PayPal,Express,TRUE,28/07/2024,2,1,Medium,Somewhat Sensitive,None,Tablet,14,FALSE,Impulsive,9,Very Satisfied 
50-303-1693,29,Female,Middle,Married,High School,High,Chatturat,Luxury Goods,472.52,8,Online,4,Medium,2,High Return,Cash,No Preference,FALSE,24/01/2024,2,0,Low,Somewhat Sensitive,Medium,Tablet,14,TRUE,Planned,8,Satisfied 
69-157-9577,41,Female,High,Divorced,Master's,High,Paisha,Baby Products,335.8,9,Mixed,5,High,2,High Return,Debit Card,Standard,TRUE,10/02/2024,3,1,None,Somewhat Sensitive,Low,Smartphone,5,FALSE,Wants-based,7,Satisfied 
82-975-8569,26,Male,High,Widowed,Bachelor's,High,Paris 15,Luxury Goods,85.57,12,Store,1,Low,2,High Return,Debit Card,No Preference,TRUE,31/08/2024,2,1,Low,Very Sensitive,Medium,Tablet,9,TRUE,Planned,4,Somewhat Dissatisfied 
13-015-8097,46,Male,High,Single,Bachelor's,High,Adelaide,Food & Beverages,172.5,8,Online,3,Medium,0,No Return,Credit Card,No Preference,TRUE,19/07/2024,1,0,Medium,Somewhat Sensitive,Low,Desktop,7,FALSE,Impulsive,8,Satisfied 
28-764-3337,43,Female,Middle,Divorced,Bachelor's,Middle,Renshan,Electronics,212.8,6,Mixed,2,Low,1,Low Return,Credit Card,Standard,TRUE,17/05/2024,3,2,None,Very Sensitive,High,Tablet,1,TRUE,Planned,7,Satisfied 
04-832-3559,26,Female,Middle,Widowed,Bachelor's,Middle,Narol,Baby Products,324.41,7,Mixed,4,Medium,0,No Return,Debit Card,No Preference,TRUE,29/04/2024,4,1,None,Not Sensitive,Medium,Tablet,4,TRUE,Need-based,5,Neutral 
27-613-5005,29,Male,Middle,Widowed,Master's,High,Fresno,Travel & Leisure Flights,342.39,8,Store,5,High,2,High Return,Other,Standard,FALSE,04/01/2024,1,2,Low,Very Sensitive,High,Desktop,9,FALSE,Need-based,3,Dissatisfied 
49-825-3438,50,Female,High,Widowed,High School,High,Vabalninkas,Health Care,446.86,9,Store,1,Low,0,No Return,PayPal,No Preference,FALSE,07/11/2024,2,2,None,Very Sensitive,Medium,Desktop,5,FALSE,Wants-based,2,Very Dissatisfied 
31-783-9785,19,Male,High,Divorced,Master's,Middle,Jambuwerkrajan,Electronics,463.15,3,Mixed,1,Low,1,Low Return,Debit Card,Standard,TRUE,25/04/2024,1,1,None,Somewhat Sensitive,High,Smartphone,9,TRUE,Need-based,9,Very Satisfied 
58-059-8187,27,Female,High,Widowed,High School,Middle,Ozubulu,Groceries,122.99,12,Store,5,High,1,Low Return,Cash,No Preference,TRUE,03/10/2024,1,1,High,Very Sensitive,None,Desktop,1,FALSE,Planned,8,Satisfied 
